BL-001 	T 	BL 	F 	단추 여밈의 전체 오픈형
JK-293 	O 	JK 	M 	무광
JK-293 	O 	JK 	M 	뻣뻣한
JK-293 	O 	JK 	M 	신축성 없는
JK-293 	O 	JK 	C 	블랙 단색
JK-293 	O 	JK 	E 	캐주얼
JK-293 	O 	JK 	E 	헐렁한
JK-293 	O 	JK 	E 	박시한
JK-293 	O 	JK 	E 	보이쉬
JK-293 	O 	JK 	E 	포인트가 있는
JK-293 	O 	JK 	E 	가을 느낌의
JK-294 	O 	JK 	F 	박시 실루엣
JK-294 	O 	JK 	F 	엉덩이 길이
JK-294 	O 	JK 	F 	싱글 여밈
JK-294 	O 	JK 	F 	단추 6개
JK-294 	O 	JK 	F 	컨버터블 칼라
JK-294 	O 	JK 	F 	드랍 숄더
JK-294 	O 	JK 	F 	일자형 소매
JK-294 	O 	JK 	F 	손등 덮는 소매 길이
JK-294 	O 	JK 	F 	소매단 커프스
JK-294 	O 	JK 	F 	가슴 양쪽 플랩 패치 포켓
JK-294 	O 	JK 	F 	칼라끝, 암홀, 가슴 요크, 주머니 , 커프스 장식 상침
JK-294 	O 	JK 	M 	면
JK-294 	O 	JK 	M 	데님
JK-294 	O 	JK 	M 	무광
JK-294 	O 	JK 	M 	신축성 없는
JK-294 	O 	JK 	M 	얇은
JK-294 	O 	JK 	C 	블랙
JK-294 	O 	JK 	C 	화이트 장식 상침선
JK-294 	O 	JK 	E 	캐주얼
JK-294 	O 	JK 	E 	헐렁한
JK-294 	O 	JK 	E 	박시한
JK-294 	O 	JK 	E 	남녀공용의
JK-294 	O 	JK 	E 	포인트가 있는
JK-294 	O 	JK 	E 	깊이감 있는 가을 느낌의
JK-295 	O 	JK 	F 	박시 실루엣
JK-295 	O 	JK 	F 	엉덩이 길이
JK-295 	O 	JK 	F 	싱글 여밈
JK-295 	O 	JK 	F 	단추 5개
JK-295 	O 	JK 	F 	컨버터블 칼라
JK-295 	O 	JK 	F 	드랍 숄더
JK-295 	O 	JK 	F 	일자형 소매
JK-295 	O 	JK 	F 	손등 덮는 소매 길이
JK-295 	O 	JK 	F 	소매단 커프스
JK-295 	O 	JK 	F 	가슴 양쪽 패치 포켓
JK-295 	O 	JK 	F 	허리선 양쪽 패치 포켓
JK-295 	O 	JK 	M 	면
JK-295 	O 	JK 	M 	겉면 골덴 안쪽면 양털 같은
JK-295 	O 	JK 	M 	무광
JK-295 	O 	JK 	M 	신축성 없는
JK-295 	O 	JK 	M 	두꺼운
JK-295 	O 	JK 	C 	브라운 단색
JK-295 	O 	JK 	C 	덜 톤
JK-295 	O 	JK 	C 	안쪽면 화이트 배색
JK-295 	O 	JK 	E 	빈티지
JK-295 	O 	JK 	E 	차분한
JK-295 	O 	JK 	E 	여유있는
JK-295 	O 	JK 	E 	보이쉬
JK-295 	O 	JK 	E 	포인트가 있는
JK-295 	O 	JK 	E 	포근한
JK-296 	O 	JK 	F 	박시 실루엣
JK-296 	O 	JK 	F 	엉덩이 길이
JK-296 	O 	JK 	F 	싱글 여밈
JK-296 	O 	JK 	F 	단추 5개
JK-296 	O 	JK 	F 	컨버터블 칼라
JK-296 	O 	JK 	F 	드랍 숄더
JK-296 	O 	JK 	F 	일자형 소매
JK-296 	O 	JK 	F 	손등 덮는 소매 길이
JK-296 	O 	JK 	F 	소매단 커프스
JK-296 	O 	JK 	F 	가슴 양쪽 패치 포켓
JK-296 	O 	JK 	F 	허리선 양쪽 패치 포켓
JK-296 	O 	JK 	M 	면
JK-296 	O 	JK 	M 	겉면 골덴
JK-296 	O 	JK 	M 	안쪽면 양털 같은
JK-296 	O 	JK 	M 	무광
JK-296 	O 	JK 	M 	불투명
JK-296 	O 	JK 	M 	신축성 없는
JK-296 	O 	JK 	M 	두꺼운
JK-296 	O 	JK 	C 	그레이 단색
JK-296 	O 	JK 	C 	안쪽면 화이트 배색
JK-296 	O 	JK 	E 	빈티지
JK-296 	O 	JK 	E 	차분한
JK-296 	O 	JK 	E 	여유있는
JK-296 	O 	JK 	E 	보이쉬
JK-296 	O 	JK 	E 	포인트가 있는
JK-296 	O 	JK 	E 	포근한
JK-297 	O 	JK 	F 	박시 실루엣
JK-297 	O 	JK 	F 	엉덩이 길이
JK-297 	O 	JK 	F 	싱글 여밈
JK-297 	O 	JK 	F 	컨버터블 칼라
JK-297 	O 	JK 	F 	드랍 숄더
JK-297 	O 	JK 	F 	비숍 소매
JK-297 	O 	JK 	F 	손등 덮는 소매 길이
JK-297 	O 	JK 	F 	소매단 커프스
JK-297 	O 	JK 	F 	가슴 양쪽 패치 포켓
JK-297 	O 	JK 	M 	폴리에스터 혼방
JK-297 	O 	JK 	M 	기모된
JK-297 	O 	JK 	M 	무광
JK-297 	O 	JK 	M 	불투명
JK-297 	O 	JK 	M 	신축성이 없는
JK-297 	O 	JK 	M 	두꺼운
JK-297 	O 	JK 	C 	레드
JK-297 	O 	JK 	C 	브라이트 톤
JK-297 	O 	JK 	E 	캐주얼
JK-297 	O 	JK 	E 	경쾌한
JK-297 	O 	JK 	E 	박시한
JK-297 	O 	JK 	E 	보이쉬
JK-297 	O 	JK 	E 	포인트가 있는
JK-297 	O 	JK 	E 	따뜻한
JK-298 	O 	JK 	F 	박시 실루엣
JK-298 	O 	JK 	F 	엉덩이 길이
JK-298 	O 	JK 	F 	싱글 여밈
JK-298 	O 	JK 	F 	컨버터블 칼라
JK-298 	O 	JK 	F 	드랍 숄더
JK-298 	O 	JK 	F 	비숍 소매
JK-298 	O 	JK 	F 	손등 덮는 소매 길이
JK-298 	O 	JK 	F 	소매단 커프스
JK-298 	O 	JK 	F 	가슴 양쪽 패치 포켓
JK-298 	O 	JK 	M 	폴리에스터 혼방
JK-298 	O 	JK 	M 	기모된
JK-298 	O 	JK 	M 	무광
JK-298 	O 	JK 	M 	불투명
JK-298 	O 	JK 	M 	신축성이 없는
JK-298 	O 	JK 	M 	두꺼운
JK-298 	O 	JK 	C 	블루
JK-298 	O 	JK 	C 	덜 톤
JK-298 	O 	JK 	E 	캐주얼
JK-298 	O 	JK 	E 	경쾌한
JK-298 	O 	JK 	E 	박시한
JK-298 	O 	JK 	E 	보이쉬
JK-298 	O 	JK 	E 	포인트가 있는
JK-298 	O 	JK 	E 	따뜻한
JK-299 	O 	JK 	F 	박시 실루엣
JK-299 	O 	JK 	F 	엉덩이 길이
JK-299 	O 	JK 	F 	싱글 여밈
JK-299 	O 	JK 	F 	숨김 단추
JK-299 	O 	JK 	F 	컨버터블 칼라
JK-299 	O 	JK 	F 	드랍 숄더
JK-299 	O 	JK 	F 	일자형 소매
JK-299 	O 	JK 	F 	손등 덮는 소매 길이
JK-299 	O 	JK 	F 	소매단 커프스
JK-299 	O 	JK 	F 	가슴 양쪽 플랩 포켓
JK-299 	O 	JK 	F 	가슴 요크선, 새로 절개선
JK-299 	O 	JK 	M 	무광
JK-299 	O 	JK 	M 	양털 같은
JK-299 	O 	JK 	M 	불투명
JK-299 	O 	JK 	M 	뻣뻣한
JK-299 	O 	JK 	M 	신축성 없는
JK-299 	O 	JK 	M 	두꺼운
JK-299 	O 	JK 	C 	베이지 단색
JK-299 	O 	JK 	C 	칼라 뒷면 블루 포인트 배색
JK-299 	O 	JK 	E 	가볍게 입을 수 있는
JK-299 	O 	JK 	E 	차분한
JK-299 	O 	JK 	E 	넉넉한
JK-299 	O 	JK 	E 	남녀구분이 없는
JK-299 	O 	JK 	E 	단조로운
JK-299 	O 	JK 	E 	포근한
JK-300 	O 	JK 	F 	박시 실루엣
JK-300 	O 	JK 	F 	엉덩이 길이
JK-300 	O 	JK 	F 	싱글 여밈
JK-300 	O 	JK 	F 	숨김 단추
JK-300 	O 	JK 	F 	컨버터블 칼라
JK-300 	O 	JK 	F 	드랍 숄더
JK-300 	O 	JK 	F 	일자형 소매
JK-300 	O 	JK 	F 	손등 덮는 소매 길이
JK-300 	O 	JK 	F 	소매단 커프스
JK-300 	O 	JK 	F 	가슴 양쪽 플랩 포켓
JK-300 	O 	JK 	F 	가슴 요크선, 새로 절개선
JK-300 	O 	JK 	M 	폴리에스터
JK-300 	O 	JK 	M 	양털 같은
JK-300 	O 	JK 	M 	무광
JK-300 	O 	JK 	M 	불투명
JK-300 	O 	JK 	M 	두꺼운
JK-300 	O 	JK 	M 	드레이퍼리한
JK-300 	O 	JK 	C 	그린
JK-300 	O 	JK 	C 	파스텔톤
JK-300 	O 	JK 	C 	칼라 뒷면 화이트 배색
JK-300 	O 	JK 	E 	캐주얼
JK-300 	O 	JK 	E 	경쾌한
JK-300 	O 	JK 	E 	박시한
JK-300 	O 	JK 	E 	톰보이
JK-300 	O 	JK 	E 	포인트가 있는
JK-300 	O 	JK 	E 	따뜻한
JK-301 	O 	JK 	F 	박시 실루엣
JK-301 	O 	JK 	F 	엉덩이 길이
JK-301 	O 	JK 	F 	싱글 여밈
JK-301 	O 	JK 	F 	숨김 단추
JK-301 	O 	JK 	F 	컨버터블 칼라
JK-301 	O 	JK 	F 	드랍 숄더
JK-301 	O 	JK 	F 	일자형 소매
JK-301 	O 	JK 	F 	긴 소매 길이
JK-301 	O 	JK 	M 	폴리에스터
JK-301 	O 	JK 	M 	인조 모피
JK-301 	O 	JK 	M 	반광
JK-301 	O 	JK 	M 	불투명
JK-301 	O 	JK 	M 	신축성 없는
JK-301 	O 	JK 	M 	두꺼운
JK-301 	O 	JK 	C 	옐로우 단색
JK-301 	O 	JK 	C 	비비드톤
JK-301 	O 	JK 	E 	데이트
JK-301 	O 	JK 	E 	발랄한
JK-301 	O 	JK 	E 	달라붙지 않는
JK-301 	O 	JK 	E 	귀여운
JK-301 	O 	JK 	E 	장식이 없는
JK-301 	O 	JK 	E 	화사한
JK-302 	O 	JK 	F 	박시 실루엣
JK-302 	O 	JK 	F 	엉덩이 길이
JK-302 	O 	JK 	F 	싱글 여밈
JK-302 	O 	JK 	F 	투웨이 칼라
JK-302 	O 	JK 	F 	드랍 숄더
JK-302 	O 	JK 	F 	일자형 소매
JK-302 	O 	JK 	F 	긴 소매 길이
JK-302 	O 	JK 	F 	가슴 가로 절개선
JK-302 	O 	JK 	M 	폴리에스터
JK-302 	O 	JK 	M 	인조 스웨이드
JK-302 	O 	JK 	M 	무광
JK-302 	O 	JK 	M 	불투명
JK-302 	O 	JK 	M 	신축성 없는
JK-302 	O 	JK 	M 	두꺼운
JK-302 	O 	JK 	C 	스카이 블루 단색
JK-302 	O 	JK 	C 	브라이트톤
JK-302 	O 	JK 	E 	SNS사진용
JK-302 	O 	JK 	E 	경쾌한
JK-302 	O 	JK 	E 	달라붙지 않는
JK-302 	O 	JK 	E 	어려보이는
JK-302 	O 	JK 	E 	포인트가 있는
JK-302 	O 	JK 	E 	화사한
JK-303 	O 	JK 	F 	박시 실루엣
JK-303 	O 	JK 	F 	허리 길이
JK-303 	O 	JK 	F 	싱글 여밈
JK-303 	O 	JK 	F 	브이 넥
JK-303 	O 	JK 	F 	드랍 숄더
JK-303 	O 	JK 	F 	일자형 소매
JK-303 	O 	JK 	F 	손등 덮는 소매 길이
JK-303 	O 	JK 	M 	폴리에스터
JK-303 	O 	JK 	M 	인조 모피
JK-303 	O 	JK 	M 	광택 있는
JK-303 	O 	JK 	M 	헤어리한
JK-303 	O 	JK 	M 	두꺼운
JK-303 	O 	JK 	C 	레드
JK-303 	O 	JK 	C 	덜 톤
JK-303 	O 	JK 	E 	히피적인
JK-303 	O 	JK 	E 	발랄한
JK-303 	O 	JK 	E 	벌키한
JK-303 	O 	JK 	E 	러블리
JK-303 	O 	JK 	E 	포인트가 있는
JK-303 	O 	JK 	E 	겨울 느낌의
JK-304 	O 	JK 	F 	박시 실루엣
JK-304 	O 	JK 	F 	허리 길이
JK-304 	O 	JK 	F 	싱글 여밈
JK-304 	O 	JK 	F 	플랫 칼라
JK-304 	O 	JK 	F 	드랍 숄더
JK-304 	O 	JK 	F 	일자형 소매
JK-304 	O 	JK 	F 	손등 덮는 소매 길이
JK-304 	O 	JK 	M 	폴리에스테르
JK-304 	O 	JK 	M 	인조 모피
JK-304 	O 	JK 	M 	광택있는
JK-304 	O 	JK 	M 	헤어리한
JK-304 	O 	JK 	M 	두꺼운
JK-304 	O 	JK 	C 	브라운
JK-304 	O 	JK 	C 	덜 톤
JK-304 	O 	JK 	E 	레트로
JK-304 	O 	JK 	E 	루스한
JK-304 	O 	JK 	E 	벌키한
JK-304 	O 	JK 	E 	러블리
JK-304 	O 	JK 	E 	포인트가 있는
JK-304 	O 	JK 	E 	겨울 느낌의
JK-305 	O 	JK 	F 	박시 실루엣
JK-305 	O 	JK 	F 	허리 길이
JK-305 	O 	JK 	F 	싱글 여밈
JK-305 	O 	JK 	F 	플랫 칼라
JK-305 	O 	JK 	F 	드랍 숄더
JK-305 	O 	JK 	F 	일자형 소매
JK-305 	O 	JK 	F 	긴 소매 길이
JK-305 	O 	JK 	F 	넥크라인 리본 장식
JK-305 	O 	JK 	M 	폴리에스터
JK-305 	O 	JK 	M 	인조 모피
JK-305 	O 	JK 	M 	호피 무늬
JK-305 	O 	JK 	M 	헤어리한
JK-305 	O 	JK 	M 	두꺼운
JK-305 	O 	JK 	C 	베이지 블랙 대비색 블랜딩
JK-305 	O 	JK 	E 	그래니 스타일
JK-305 	O 	JK 	E 	루스한
JK-305 	O 	JK 	E 	벌키한
JK-305 	O 	JK 	E 	걸크러쉬
JK-305 	O 	JK 	E 	포인트가 있는
JK-305 	O 	JK 	E 	겨울 느낌의
JK-306 	O 	JK 	F 	박시 실루엣
JK-306 	O 	JK 	F 	허리 길이
JK-306 	O 	JK 	F 	싱글 여밈
JK-306 	O 	JK 	F 	금속 단추 2개
JK-306 	O 	JK 	F 	컨버터블 칼라
JK-306 	O 	JK 	F 	드랍 숄더
JK-306 	O 	JK 	F 	일자형 소매
JK-306 	O 	JK 	F 	손등 덮는 소매 길이
JK-306 	O 	JK 	M 	폴리에스터
JK-306 	O 	JK 	M 	인조 모피
JK-306 	O 	JK 	M 	헤어리한
JK-306 	O 	JK 	M 	두꺼운
JK-306 	O 	JK 	M 	무광
JK-306 	O 	JK 	C 	아이 보리
JK-306 	O 	JK 	E 	편안한
JK-306 	O 	JK 	E 	루스한
JK-306 	O 	JK 	E 	벌키한
JK-306 	O 	JK 	E 	러블리
JK-306 	O 	JK 	E 	포인트가 있는
JK-306 	O 	JK 	E 	겨울 느낌의
JK-307 	O 	JK 	F 	박시 실루엣
JK-307 	O 	JK 	F 	허리 길이
JK-307 	O 	JK 	F 	몸통 끝단 고무단
JK-307 	O 	JK 	F 	싱글 여밈
JK-307 	O 	JK 	F 	퓨리탄 칼라
JK-307 	O 	JK 	F 	드랍 숄더
JK-307 	O 	JK 	F 	일자형 소매
JK-307 	O 	JK 	F 	긴 소매 길이
JK-307 	O 	JK 	F 	소매단 고무단
JK-307 	O 	JK 	M 	폴리에스터
JK-307 	O 	JK 	M 	인조 모피
JK-307 	O 	JK 	M 	헤어리한
JK-307 	O 	JK 	M 	반광
JK-307 	O 	JK 	M 	두꺼운
JK-307 	O 	JK 	C 	블루
JK-307 	O 	JK 	C 	파스텔 톤
JK-307 	O 	JK 	E 	SNS사진용
JK-307 	O 	JK 	E 	경쾌한
JK-307 	O 	JK 	E 	벌키한
JK-307 	O 	JK 	E 	클럽룩
JK-307 	O 	JK 	E 	과장된
JK-307 	O 	JK 	E 	포근한
JK-308 	O 	JK 	F 	박시 실루엣
JK-308 	O 	JK 	F 	엉덩이 덮는 길이
JK-308 	O 	JK 	F 	싱글 여밈
JK-308 	O 	JK 	F 	라운드 넥
JK-308 	O 	JK 	F 	드랍 숄더
JK-308 	O 	JK 	F 	일자형 소매
JK-308 	O 	JK 	M 	아크릴
JK-308 	O 	JK 	M 	인조 모피
JK-308 	O 	JK 	M 	헤어리한
JK-308 	O 	JK 	M 	무광
JK-308 	O 	JK 	M 	불투명
JK-308 	O 	JK 	M 	신축성 없는
JK-308 	O 	JK 	M 	뻣뻣한
JK-308 	O 	JK 	M 	두꺼운
JK-308 	O 	JK 	C 	핑크 단색
JK-308 	O 	JK 	C 	파스텔 톤
JK-308 	O 	JK 	E 	SNS사진용
JK-308 	O 	JK 	E 	경쾌한
JK-308 	O 	JK 	E 	달라붙지않는
JK-308 	O 	JK 	E 	우아한
JK-308 	O 	JK 	E 	과장된
JK-308 	O 	JK 	E 	포근한
JK-309 	O 	JK 	F 	박시 실루엣
JK-309 	O 	JK 	F 	허리 길이
JK-309 	O 	JK 	F 	싱글 여밈
JK-309 	O 	JK 	F 	라운드 넥
JK-309 	O 	JK 	F 	드랍 숄더
JK-309 	O 	JK 	F 	일자형 소매
JK-309 	O 	JK 	M 	인조 모피
JK-309 	O 	JK 	M 	반광
JK-309 	O 	JK 	M 	불투명
JK-309 	O 	JK 	M 	신축성 없는
JK-309 	O 	JK 	M 	뻣뻣한
JK-309 	O 	JK 	M 	두꺼운
JK-309 	O 	JK 	M 	헤어리한
JK-309 	O 	JK 	C 	그린 단색
JK-309 	O 	JK 	C 	파스텔 톤
JK-309 	O 	JK 	E 	SNS사진용
JK-309 	O 	JK 	E 	경쾌한
JK-309 	O 	JK 	E 	달라붙지않는
JK-309 	O 	JK 	E 	우아한
JK-309 	O 	JK 	E 	과장된
JK-309 	O 	JK 	E 	포근한
JK-310 	O 	JK 	F 	스트레이트 실루엣
JK-310 	O 	JK 	F 	엉덩이 덮는 길이
JK-310 	O 	JK 	F 	싱글 여밈
JK-310 	O 	JK 	F 	금속 단추 2개
JK-310 	O 	JK 	F 	테일러드 칼라
JK-310 	O 	JK 	F 	셋인 소매
JK-310 	O 	JK 	F 	긴 소매 길이
JK-310 	O 	JK 	F 	가슴 왼쪽 패치 포켓
JK-310 	O 	JK 	M 	폴리에스터 혼방
JK-310 	O 	JK 	M 	헤링본
JK-310 	O 	JK 	M 	핀 스트라이프
JK-310 	O 	JK 	M 	무광
JK-310 	O 	JK 	M 	뻣뻣한
JK-310 	O 	JK 	M 	도톰한
JK-310 	O 	JK 	C 	브라운
JK-310 	O 	JK 	C 	덜 톤
JK-310 	O 	JK 	C 	오렌지 핀스트라이프 배색
JK-310 	O 	JK 	E 	캐주얼
JK-310 	O 	JK 	E 	경쾌한
JK-310 	O 	JK 	E 	몸매를 가리는
JK-310 	O 	JK 	E 	매니쉬
JK-310 	O 	JK 	E 	포인트가 있는
JK-310 	O 	JK 	E 	가을 느낌의
JP-001 	O 	JP 	F 	칼라 없음
JP-001 	O 	JP 	F 	후드
JP-001 	O 	JP 	F 	후드 끈
JP-001 	O 	JP 	F 	싱글 앞여밈
JP-001 	O 	JP 	F 	전체 오픈형
JP-001 	O 	JP 	F 	여밈 지퍼
JP-001 	O 	JP 	F 	드롭 숄더
JP-001 	O 	JP 	F 	손을 완전히 덮는 소매길이
JP-001 	O 	JP 	F 	엉덩이를 완전히 덮는 길이
JP-001 	O 	JP 	F 	좌우 아래 하프 캥거루 포켓
JP-001 	O 	JP 	F 	앞 여밈 직각 단처리
JP-001 	O 	JP 	F 	후드집업
JP-001 	O 	JP 	M 	아크릴 93%, 스판7%
JP-001 	O 	JP 	M 	두께감이 어느정도 있음
JP-001 	O 	JP 	M 	적당한 신축성
JP-001 	O 	JP 	M 	비침없음
JP-001 	O 	JP 	E 	귀여운
JP-001 	O 	JP 	E 	초겨울에 입기 좋은
JP-001 	O 	JP 	E 	따뜻한
JP-001 	O 	JP 	E 	사랑스러운
JP-001 	O 	JP 	E 	포근한
JP-001 	O 	JP 	C 	양털 같은 느낌의 베이지 색상
JP-002 	O 	JP 	F 	칼라 없음
JP-002 	O 	JP 	F 	후드
JP-002 	O 	JP 	F 	후드 끈
JP-002 	O 	JP 	F 	후드 끈구멍 아일렛
JP-002 	O 	JP 	F 	싱글 앞여밈
JP-002 	O 	JP 	F 	전체 오픈형
JP-002 	O 	JP 	F 	여밈 지퍼
JP-002 	O 	JP 	F 	래글런 소매
JP-002 	O 	JP 	F 	소매 끝 시보리 / 립 처리
JP-002 	O 	JP 	F 	소매 끝 자수 디테일
JP-002 	O 	JP 	F 	손을 완전히 덮는 소매길이
JP-002 	O 	JP 	F 	후드집업
JP-002 	O 	JP 	F 	엉덩이를 완전히 덮는 길이
JP-002 	O 	JP 	F 	좌우 아래 하프 캥거루 포켓
JP-002 	O 	JP 	F 	밑단 끝 시보리
JP-002 	O 	JP 	F 	앞 여밈 직각 단처리
JP-002 	O 	JP 	F 	후드집업
JP-002 	O 	JP 	M 	면 55%, 폴리에스터 45%
JP-002 	O 	JP 	M 	보통의 두께감
JP-002 	O 	JP 	M 	약간의 신축성
JP-002 	O 	JP 	M 	비침없음
JP-002 	O 	JP 	M 	손세탁가능
JP-002 	O 	JP 	C 	광택이 느껴지는 진한 레드색상
JP-002 	O 	JP 	C 	소매 끝부분 레드 색상
JP-002 	O 	JP 	C 	밑단처리 부분 레드 색상
JP-002 	O 	JP 	E 	입기편안한
JP-002 	O 	JP 	E 	귀여운
JP-002 	O 	JP 	E 	포근한
JP-002 	O 	JP 	E 	일상적인
JP-003 	O 	JP 	F 	후드 집업
JP-003 	O 	JP 	F 	후드모
JP-003 	O 	JP 	F 	지퍼 여밈
JP-003 	O 	JP 	F 	드롭 숄더
JP-003 	O 	JP 	F 	여유로운 어깨 라인
JP-003 	O 	JP 	F 	소매 길이 66CM
JP-003 	O 	JP 	F 	와이드 소매
JP-003 	O 	JP 	F 	롱한 길이의 소매
JP-003 	O 	JP 	F 	박스핏
JP-003 	O 	JP 	F 	전체 길이 53CM
JP-003 	O 	JP 	F 	허리 까지 오는 크롭 기장
JP-003 	O 	JP 	F 	스플릿 캥거루 포켓
JP-003 	O 	JP 	F 	소매 트임 디테일
JP-003 	O 	JP 	F 	밑단 넓은 시보리 디테일
JP-003 	O 	JP 	F 	후드모 끈으로 조절 가능
JP-003 	O 	JP 	F 	소매, 밑단 넓은 시보리
JP-003 	O 	JP 	M 	면 100%
JP-003 	O 	JP 	M 	드라이크리닝 권장
JP-003 	O 	JP 	M 	신축성 좋음
JP-003 	O 	JP 	M 	비침 없음
JP-003 	O 	JP 	M 	광택감 없음
JP-003 	O 	JP 	M 	안감 없음
JP-003 	O 	JP 	C 	레드 컬러
JP-003 	O 	JP 	E 	와이드한 소매 트임으로 여리한 느낌
JP-003 	O 	JP 	E 	크롭한 기장감으로 귀여운 느낌
JP-003 	O 	JP 	E 	캐주얼룩
JP-003 	O 	JP 	E 	스포티룩
JP-003 	O 	JP 	E 	유행 타지 않는 디자인으로 오래입을 수 있음
JP-003 	O 	JP 	E 	레이어드 하기 좋은
JP-004 	O 	JP 	F 	칼라 없음
JP-004 	O 	JP 	F 	후드
JP-004 	O 	JP 	F 	후드 끈
JP-004 	O 	JP 	F 	후드 끈구멍 아일렛
JP-004 	O 	JP 	F 	싱글 앞여밈
JP-004 	O 	JP 	F 	전체 오픈형
JP-004 	O 	JP 	F 	여밈 지퍼
JP-004 	O 	JP 	F 	드롭 숄더
JP-004 	O 	JP 	F 	소매 끝 시보리 / 립 처리
JP-004 	O 	JP 	F 	손을 완전히 덮는 소매길이
JP-004 	O 	JP 	F 	후드집업
JP-004 	O 	JP 	F 	가오리핏
JP-004 	O 	JP 	F 	엉덩이를 완전히 덮는 길이
JP-004 	O 	JP 	F 	좌우 아래 하프 캥거루 포켓
JP-004 	O 	JP 	F 	밑단 끝 시보리 처리
JP-004 	O 	JP 	F 	앞 여밈 직각 단처리
JP-004 	O 	JP 	M 	면100%
JP-004 	O 	JP 	M 	약간의 신축성
JP-004 	O 	JP 	M 	비침없음
JP-004 	O 	JP 	M 	보통의 두께감
JP-004 	O 	JP 	M 	세탁가능
JP-004 	O 	JP 	C 	전체적으로 깔끔한 블랙색상
JP-004 	O 	JP 	E 	심플한
JP-004 	O 	JP 	E 	귀여운
JP-004 	O 	JP 	E 	포근한
JP-004 	O 	JP 	E 	일상적인
JP-004 	O 	JP 	E 	편안한
JP-005 	O 	JP 	F 	칼라 없음
JP-005 	O 	JP 	F 	후드
JP-005 	O 	JP 	F 	후드 끈
JP-005 	O 	JP 	F 	후드 끈구멍 아일렛
JP-005 	O 	JP 	F 	싱글 앞여밈
JP-005 	O 	JP 	F 	전체 오픈형
JP-005 	O 	JP 	F 	여밈 지퍼
JP-005 	O 	JP 	F 	드롭 숄더
JP-005 	O 	JP 	F 	소매 끝 절개 처리
JP-005 	O 	JP 	F 	손을 완전히 덮는 소매길이
JP-005 	O 	JP 	F 	후드집업
JP-005 	O 	JP 	F 	가오리핏
JP-005 	O 	JP 	F 	엉덩이를 살짝 덮는 길이
JP-005 	O 	JP 	F 	왼쪽 가슴 프린팅
JP-005 	O 	JP 	F 	밑단 끝 절개 처리
JP-005 	O 	JP 	F 	앞 여밈 직각 단처리
JP-005 	O 	JP 	M 	면 85%, 텐셀 15%
JP-005 	O 	JP 	M 	얇고 가벼운 소재
JP-005 	O 	JP 	M 	약간의 신축성있음
JP-005 	O 	JP 	M 	비침 없음
JP-005 	O 	JP 	C 	부드러운 느낌의 올리브 색상
JP-005 	O 	JP 	C 	후드 끈 흰색
JP-005 	O 	JP 	C 	후드끈 배색
JP-005 	O 	JP 	E 	캐주얼한
JP-005 	O 	JP 	E 	영한 느낌
JP-005 	O 	JP 	E 	편안한
JP-005 	O 	JP 	E 	가벼운
JP-005 	O 	JP 	E 	귀여운
JP-005 	O 	JP 	E 	넉넉한
JP-006 	O 	JP 	F 	칼라 없음
JP-006 	O 	JP 	F 	후드
JP-006 	O 	JP 	F 	후드 끈
JP-006 	O 	JP 	F 	싱글 앞여밈
JP-006 	O 	JP 	F 	전체 오픈형
JP-006 	O 	JP 	F 	여밈 지퍼
JP-006 	O 	JP 	F 	드롭 숄더
JP-006 	O 	JP 	F 	손을 완전히 덮는 소매길이
JP-006 	O 	JP 	F 	벌룬 소매
JP-006 	O 	JP 	F 	넓은 소매통
JP-006 	O 	JP 	F 	후드집업
JP-006 	O 	JP 	F 	가오리핏
JP-006 	O 	JP 	F 	엉덩이를 완전히 덮는 길이
JP-006 	O 	JP 	F 	앞뒤 길이 다른 / 뒤가 긴 언밸런스
JP-006 	O 	JP 	F 	좌우 아래 둥근 슬릿포켓
JP-006 	O 	JP 	F 	앞 여밈 직각 단처리
JP-006 	O 	JP 	M 	면 35%, 폴리에스터 65%
JP-006 	O 	JP 	M 	좋은 신축성
JP-006 	O 	JP 	M 	매우 얇음
JP-006 	O 	JP 	M 	비침 있음
JP-006 	O 	JP 	M 	안감 없음
JP-006 	O 	JP 	C 	투명한 느낌의 흰색
JP-006 	O 	JP 	C 	후드끈은 비슷한 톤의 흰색
JP-006 	O 	JP 	E 	매우 얇은
JP-006 	O 	JP 	E 	실내에서 입기 좋은
JP-006 	O 	JP 	E 	발랄한
JP-006 	O 	JP 	E 	화사한
JP-006 	O 	JP 	E 	바캉스룩
JP-007 	O 	JP 	F 	후드집업
JP-007 	O 	JP 	F 	지퍼앞여밈
JP-007 	O 	JP 	F 	드롭숄더
JP-007 	O 	JP 	F 	소매중간 부분까지 오는 어깨선
JP-007 	O 	JP 	F 	넉넉한 품의 소매
JP-007 	O 	JP 	F 	힙을 덮는 기장
JP-007 	O 	JP 	F 	가오리핏
JP-007 	O 	JP 	F 	싱글웰트 옆주머니 2개
JP-007 	O 	JP 	F 	후드모를 조절할 수 있는 끈
JP-007 	O 	JP 	F 	소매와 밑단에 시보리
JP-007 	O 	JP 	M 	면(COTTON)100%
JP-007 	O 	JP 	M 	적당한 두께감
JP-007 	O 	JP 	M 	신축성 없음
JP-007 	O 	JP 	M 	부드러운 촉감
JP-007 	O 	JP 	M 	세탁시 드라이클리닝
JP-007 	O 	JP 	C 	얕은 올리브 그린색
JP-007 	O 	JP 	C 	포근한 느낌의 톤다운 그린 컬러
